GAMMA         0    0    0 9486  2.0-8.00 8.00    k-list generated by XCrySDen
           2262    0    0 9486  2.0
           2265    0    0 9486  2.0
           2268    0    0 9486  2.0
           2271    0    0 9486  2.0
           2274    0    0 9486  2.0
           2277    0    0 9486  2.0
           2280    0    0 9486  2.0
           2283    0    0 9486  2.0
           2286    0    0 9486  2.0
           2289    0    0 9486  2.0
           2292    0    0 9486  2.0
           2295    0    0 9486  2.0
           2298    0    0 9486  2.0
           2301    0    0 9486  2.0
           2304    0    0 9486  2.0
           2307    0    0 9486  2.0
           2310    0    0 9486  2.0
           2313    0    0 9486  2.0
           2316    0    0 9486  2.0
           2319    0    0 9486  2.0
           2322    0    0 9486  2.0
           2325    0    0 9486  2.0
           2328    0    0 9486  2.0
           2331    0    0 9486  2.0
           2334    0    0 9486  2.0
           2337    0    0 9486  2.0
           2340    0    0 9486  2.0
           2343    0    0 9486  2.0
           2346    0    0 9486  2.0
           2349    0    0 9486  2.0
           2352    0    0 9486  2.0
           2355    0    0 9486  2.0
           2358    0    0 9486  2.0
           2361    0    0 9486  2.0
           2364    0    0 9486  2.0
           2367    0    0 9486  2.0
           2370    0    0 9486  2.0
           2373    0    0 9486  2.0
           2376    0    0 9486  2.0
           2379    0    0 9486  2.0
           2382    0    0 9486  2.0
           2385    0    0 9486  2.0
           2388    0    0 9486  2.0
           2391    0    0 9486  2.0
           2394    0    0 9486  2.0
           2397    0    0 9486  2.0
           2400    0    0 9486  2.0
           2403    0    0 9486  2.0
           2406    0    0 9486  2.0
           2409    0    0 9486  2.0
           2412    0    0 9486  2.0
           2415    0    0 9486  2.0
           2418    0    0 9486  2.0
           2421    0    0 9486  2.0
           2424    0    0 9486  2.0
           2427    0    0 9486  2.0
           2430    0    0 9486  2.0
           2433    0    0 9486  2.0
           2436    0    0 9486  2.0
           2439    0    0 9486  2.0
           2442    0    0 9486  2.0
           2445    0    0 9486  2.0
           2448    0    0 9486  2.0
           2451    0    0 9486  2.0
           2454    0    0 9486  2.0
           2457    0    0 9486  2.0
           2460    0    0 9486  2.0
           2463    0    0 9486  2.0
           2466    0    0 9486  2.0
           2469    0    0 9486  2.0
           2472    0    0 9486  2.0
           2475    0    0 9486  2.0
           2478    0    0 9486  2.0
           2481    0    0 9486  2.0
           2484    0    0 9486  2.0
           2487    0    0 9486  2.0
           2490    0    0 9486  2.0
           2493    0    0 9486  2.0
           2496    0    0 9486  2.0
           2499    0    0 9486  2.0
           2502    0    0 9486  2.0
           2505    0    0 9486  2.0
           2508    0    0 9486  2.0
           2511    0    0 9486  2.0
           2514    0    0 9486  2.0
           2517    0    0 9486  2.0
           2520    0    0 9486  2.0
           2523    0    0 9486  2.0
           2526    0    0 9486  2.0
           2529    0    0 9486  2.0
           2532    0    0 9486  2.0
           2535    0    0 9486  2.0
           2538    0    0 9486  2.0
           2541    0    0 9486  2.0
           2544    0    0 9486  2.0
           2547    0    0 9486  2.0
           2550    0    0 9486  2.0
           2553    0    0 9486  2.0
           2556    0    0 9486  2.0
           2559    0    0 9486  2.0
           2562    0    0 9486  2.0
           2565    0    0 9486  2.0
           2568    0    0 9486  2.0
           2571    0    0 9486  2.0
           2574    0    0 9486  2.0
           2577    0    0 9486  2.0
           2580    0    0 9486  2.0
           2583    0    0 9486  2.0
           2586    0    0 9486  2.0
           2589    0    0 9486  2.0
           2592    0    0 9486  2.0
           2595    0    0 9486  2.0
           2598    0    0 9486  2.0
           2601    0    0 9486  2.0
           2604    0    0 9486  2.0
           2607    0    0 9486  2.0
           2610    0    0 9486  2.0
           2613    0    0 9486  2.0
           2616    0    0 9486  2.0
           2619    0    0 9486  2.0
           2622    0    0 9486  2.0
           2625    0    0 9486  2.0
           2628    0    0 9486  2.0
           2631    0    0 9486  2.0
           2634    0    0 9486  2.0
           2637    0    0 9486  2.0
           2640    0    0 9486  2.0
           2643    0    0 9486  2.0
           2646    0    0 9486  2.0
           2649    0    0 9486  2.0
           2652    0    0 9486  2.0
           2655    0    0 9486  2.0
           2658    0    0 9486  2.0
           2661    0    0 9486  2.0
           2664    0    0 9486  2.0
           2667    0    0 9486  2.0
           2670    0    0 9486  2.0
           2673    0    0 9486  2.0
           2676    0    0 9486  2.0
           2679    0    0 9486  2.0
           2682    0    0 9486  2.0
           2685    0    0 9486  2.0
           2688    0    0 9486  2.0
           2691    0    0 9486  2.0
           2694    0    0 9486  2.0
           2697    0    0 9486  2.0
           2700    0    0 9486  2.0
           2703    0    0 9486  2.0
           2706    0    0 9486  2.0
           2709    0    0 9486  2.0
           2712    0    0 9486  2.0
           2715    0    0 9486  2.0
           2718    0    0 9486  2.0
           2721    0    0 9486  2.0
           2724    0    0 9486  2.0
           2727    0    0 9486  2.0
           2730    0    0 9486  2.0
           2733    0    0 9486  2.0
           2736    0    0 9486  2.0
           2739    0    0 9486  2.0
           2742    0    0 9486  2.0
           2745    0    0 9486  2.0
           2748    0    0 9486  2.0
           2751    0    0 9486  2.0
           2754    0    0 9486  2.0
           2757    0    0 9486  2.0
           2760    0    0 9486  2.0
           2763    0    0 9486  2.0
           2766    0    0 9486  2.0
           2769    0    0 9486  2.0
           2772    0    0 9486  2.0
           2775    0    0 9486  2.0
           2778    0    0 9486  2.0
           2781    0    0 9486  2.0
           2784    0    0 9486  2.0
           2787    0    0 9486  2.0
           2790    0    0 9486  2.0
           2793    0    0 9486  2.0
           2796    0    0 9486  2.0
           2799    0    0 9486  2.0
           2802    0    0 9486  2.0
           2805    0    0 9486  2.0
           2808    0    0 9486  2.0
           2811    0    0 9486  2.0
           2814    0    0 9486  2.0
           2817    0    0 9486  2.0
           2820    0    0 9486  2.0
           2823    0    0 9486  2.0
           2826    0    0 9486  2.0
           2829    0    0 9486  2.0
           2832    0    0 9486  2.0
